665.42755	588
665.46375	593
665.49994	597
665.53607	601
665.57227	588
665.60846	599
665.64465	582
665.68079	601
665.71698	600
665.75317	607
665.78931	603
665.8255	589
665.86169	597
665.89783	569
665.93402	594
665.97021	605
666.00635	596
666.04254	619
666.07867	599
666.11487	615
666.151	620
666.18719	610
666.22333	610
666.25952	621
666.29565	625
666.33185	617
666.36798	616
666.40411	621
666.44031	647
666.47644	660
666.51257	642
666.54877	649
666.5849	623
666.62103	654
666.65723	656
666.69336	678
666.72949	662
666.76569	666
666.80182	680
666.83795	659
666.87408	680
666.91022	684
666.94641	674
666.98254	694
667.01868	691
667.05481	709
667.09094	700
667.12708	694
667.16321	696
667.19934	691
667.23547	710
667.27161	703
667.30774	733
667.34387	714
667.38	721
667.41614	719
667.45227	742
667.4884	738
667.52454	731
667.56067	742
667.5968	746
667.63293	751
667.66901	752
667.70514	749
667.74127	765
667.7774	748
667.81354	774
667.84961	764
667.88574	770
667.92188	801
667.95801	772
667.99408	794
668.03021	808
668.06635	786
668.10242	827
668.13855	805
668.17468	810
668.21075	826
668.24689	806
668.28296	827
668.31909	836
668.35516	818
668.3913	811
668.42743	825
668.4635	825
668.49957	834
668.53571	827
668.57178	841
668.60791	849
668.64398	849
668.68011	868
668.71619	846
668.75226	858
668.78839	879
668.82446	867
668.86053	834
668.89667	854
668.93274	884
668.96881	874
669.00488	880
669.04102	858
669.07709	848
669.11316	862
669.14923	873
669.1853	873
669.22144	847
669.25751	880
669.29358	884
669.32965	878
669.36572	875
669.40179	884
669.43787	838
669.47394	878
669.51001	868
669.54608	896
669.58215	853
669.61823	873
669.6543	885
669.69037	885
669.72644	872
669.76251	901
669.79858	856
669.83466	878
669.87073	887
669.9068	866
669.94281	884
669.97888	874
670.01495	882
670.05103	890
670.08704	887
670.12311	883
670.15918	849
670.19525	877
670.23126	862
670.26733	856
670.30341	903
670.33942	895
670.37549	877
670.41156	873
670.44757	901
670.48364	886
670.51965	856
670.55573	882
670.59174	858
670.62781	859
670.66382	860
670.69989	874
670.7359	861
670.77197	837
670.80798	851
670.84406	839
670.88007	847
670.91614	839
670.95215	827
670.98816	834
671.02423	813
671.06024	838
671.09625	814
671.13232	809
671.16833	833
671.20435	797
671.24036	800
671.27643	816
671.31244	801
671.34845	788
671.38446	795
671.42047	794
671.45648	797
671.49255	803
671.52856	794
671.56458	777
671.60059	794
671.6366	811
671.67261	796
671.70862	797
671.74463	764
671.78064	774
671.81665	779
671.85266	785
671.88867	774
671.92468	784
671.96069	774
671.9967	771
672.03265	777
672.06866	751
672.10468	740
672.14069	747
672.1767	778
672.21271	760
672.24866	729
672.28467	747
672.32068	733
672.35669	750
672.39264	766
672.42865	738
672.46466	736
672.50061	725
672.53662	727
672.57263	729
672.60858	733
672.64459	722
672.68054	738
672.71655	732
672.7525	736
672.78851	722
672.82446	708
672.86047	730
672.89642	732
672.93243	736
672.96838	740
673.00439	716
673.04034	730
673.07635	732
673.1123	730
673.14825	717
673.18427	717
673.22021	734
673.25616	729
673.29218	748
673.32813	737
673.36407	728
673.40002	739
673.43604	719
673.47198	728
673.50793	735
673.54388	740
673.57983	753
673.61578	734
673.65173	754
673.68774	714
673.72369	723
673.75964	750
673.79559	758
673.83154	752
673.86749	740
673.90344	738
673.93939	749
673.97534	744
674.01129	770
674.04724	767
674.08319	757
674.11914	769
674.15503	763
674.19098	724
674.22693	776
674.26288	765
674.29883	745
674.33478	759
674.37067	755
674.40662	760
674.44257	754
674.47852	770
674.5144	752
674.55035	780
674.5863	778
674.62219	760
674.65814	783
674.69409	781
674.72998	772
674.76593	781
674.80182	782
674.83777	775
674.87372	778
674.90961	785
674.94556	803
674.98145	792
675.0174	796
675.05328	787
675.08917	804
675.12512	780
675.16101	813
675.19696	794
675.23285	787
675.26874	790
675.30469	816
675.34058	779
675.37646	772
675.41241	764
675.4483	802
675.48419	794
675.52008	797
675.55603	775
675.59192	796
675.62781	794
675.6637	803
675.69958	772
675.73553	778
675.77142	772
675.80731	775
675.8432	768
675.87909	771
675.91498	775
675.95087	769
675.98676	786
676.02264	762
676.05853	770
676.09442	781
676.13031	763
676.1662	769
676.20209	789
676.23798	755
676.27386	791
676.30969	745
676.34558	766
676.38147	742
676.41736	756
676.45325	781
676.48907	772
676.52496	753
676.56085	762
676.59674	758
676.63257	771
676.66846	762
676.70435	750
676.74017	742
676.77606	750
676.81195	736
676.84778	729
676.88367	739
676.91949	745
676.95538	751
676.99121	725
677.0271	716
677.06293	738
677.09882	718
677.13464	718
677.17053	728
677.20636	748
677.24225	705
677.27808	728
677.3139	710
677.34979	719
677.38562	699
677.42145	683
677.45734	705
677.49316	694
677.52899	685
677.56488	696
677.60071	666
677.63654	685
677.67236	660
677.70819	686
677.74408	692
677.77991	666
677.81573	661
677.85156	679
677.88739	674
677.92322	675
677.95905	683
677.99487	682
678.0307	669
678.06653	670
678.10236	661
678.13818	684
678.17401	668
678.20984	654
678.24567	671
678.28149	659
678.31732	672
678.35315	660
678.38898	658
678.42474	651
678.46057	663
678.4964	648
678.53223	667
678.56805	655
678.60382	671
678.63965	663
678.67548	669
678.71124	664
678.74707	671
678.7829	677
678.81866	674
678.85449	670
678.89032	669
678.92609	674
678.96191	662
678.99768	669
679.03351	674
679.06927	679
679.1051	663
679.14087	642
679.1767	686
679.21246	662
679.24829	656
679.28406	668
679.31982	666
679.35565	663
679.39142	669
679.42719	705
679.46301	656
679.49878	669
679.53455	676
679.57037	680
679.60614	679
679.64191	692
679.67767	685
679.7135	673
679.74927	691
679.78503	691
679.8208	671
679.85657	698
679.89233	698
679.9281	680
679.96387	700
679.99963	664
680.03546	677
