665.42755	558
665.46375	592
665.49994	576
665.53607	589
665.57227	591
665.60846	599
665.64465	590
665.68079	596
665.71698	610
665.75317	603
665.78931	608
665.8255	610
665.86169	617
665.89783	595
665.93402	600
665.97021	608
666.00635	612
666.04254	608
666.07867	597
666.11487	620
666.151	632
666.18719	621
666.22333	611
666.25952	627
666.29565	629
666.33185	627
666.36798	614
666.40411	634
666.44031	634
666.47644	636
666.51257	651
666.54877	660
666.5849	655
666.62103	668
666.65723	672
666.69336	653
666.72949	688
666.76569	671
666.80182	680
666.83795	674
666.87408	694
666.91022	687
666.94641	683
666.98254	689
667.01868	688
667.05481	712
667.09094	729
667.12708	717
667.16321	711
667.19934	698
667.23547	701
667.27161	718
667.30774	728
667.34387	714
667.38	727
667.41614	738
667.45227	729
667.4884	731
667.52454	732
667.56067	759
667.5968	754
667.63293	758
667.66901	727
667.70514	755
667.74127	765
667.7774	762
667.81354	804
667.84961	802
667.88574	794
667.92188	796
667.95801	810
667.99408	790
668.03021	829
668.06635	806
668.10242	809
668.13855	826
668.17468	806
668.21075	834
668.24689	836
668.28296	841
668.31909	839
668.35516	844
668.3913	829
668.42743	835
668.4635	828
668.49957	858
668.53571	863
668.57178	857
668.60791	877
668.64398	871
668.68011	840
668.71619	858
668.75226	875
668.78839	862
668.82446	891
668.86053	898
668.89667	881
668.93274	870
668.96881	874
669.00488	906
669.04102	900
669.07709	880
669.11316	880
669.14923	888
669.1853	878
669.22144	905
669.25751	886
669.29358	916
669.32965	912
669.36572	884
669.40179	915
669.43787	877
669.47394	890
669.51001	888
669.54608	897
669.58215	917
669.61823	898
669.6543	890
669.69037	883
669.72644	891
669.76251	927
669.79858	910
669.83466	906
669.87073	910
669.9068	889
669.94281	897
669.97888	922
670.01495	909
670.05103	898
670.08704	911
670.12311	902
670.15918	918
670.19525	910
670.23126	905
670.26733	880
670.30341	901
670.33942	882
670.37549	904
670.41156	918
670.44757	904
670.48364	899
670.51965	888
670.55573	869
670.59174	879
670.62781	888
670.66382	873
670.69989	867
