665.42755	2773
665.46375	2747
665.49994	2800
665.53607	2738
665.57227	2778
665.60846	2803
665.64465	2790
665.68079	2810
665.71698	2793
665.75317	2827
665.78931	2853
665.8255	2861
665.86169	2842
665.89783	2882
665.93402	2861
665.97021	2921
666.00635	2925
666.04254	2903
666.07867	2870
666.11487	2923
666.151	2966
666.18719	2981
666.22333	2939
666.25952	2950
666.29565	3028
666.33185	2969
666.36798	3021
666.40411	3011
666.44031	3049
666.47644	3051
666.51257	3085
666.54877	3099
666.5849	3102
666.62103	3121
666.65723	3143
666.69336	3204
666.72949	3168
666.76569	3219
666.80182	3213
666.83795	3240
666.87408	3255
666.91022	3294
666.94641	3357
666.98254	3326
667.01868	3362
667.05481	3355
667.09094	3398
667.12708	3394
667.16321	3365
667.19934	3413
667.23547	3441
667.27161	3477
667.30774	3531
667.34387	3496
667.38	3428
667.41614	3571
667.45227	3573
667.4884	3599
667.52454	3622
667.56067	3629
667.5968	3624
667.63293	3637
667.66901	3694
667.70514	3670
667.74127	3744
667.7774	3752
667.81354	3768
667.84961	3793
667.88574	3866
667.92188	3871
667.95801	3856
667.99408	3889
668.03021	3903
668.06635	3944
668.10242	3985
668.13855	4033
668.17468	4028
668.21075	3973
668.24689	3973
668.28296	4042
668.31909	4042
668.35516	4071
668.3913	4067
668.42743	4108
668.4635	4124
668.49957	4126
668.53571	4179
668.57178	4232
668.60791	4186
668.64398	4223
668.68011	4265
668.71619	4251
668.75226	4278
668.78839	4309
668.82446	4226
668.86053	4340
668.89667	4330
668.93274	4293
668.96881	4332
669.00488	4361
669.04102	4360
669.07709	4362
669.11316	4412
669.14923	4415
669.1853	4389
669.22144	4277
669.25751	4390
669.29358	4411
669.32965	4408
669.36572	4357
669.40179	4398
669.43787	4428
669.47394	4429
669.51001	4403
669.54608	4329
669.58215	4367
669.61823	4423
669.6543	4446
669.69037	4422
669.72644	4420
669.76251	4410
669.79858	4387
669.83466	4416
669.87073	4464
669.9068	4412
669.94281	4396
669.97888	4429
670.01495	4401
670.05103	4415
670.08704	4431
670.12311	4411
670.15918	4436
670.19525	4429
670.23126	4428
670.26733	4446
670.30341	4425
670.33942	4418
670.37549	4371
670.41156	4376
670.44757	4383
670.48364	4360
670.51965	4357
670.55573	4414
670.59174	4350
670.62781	4325
670.66382	4327
670.69989	4309
670.7359	4284
670.77197	4274
670.80798	4324
670.84406	4266
670.88007	4283
670.91614	4184
670.95215	4171
670.98816	4161
671.02423	4127
671.06024	4109
671.09625	4116
671.13232	4134
671.16833	4098
671.20435	4074
671.24036	4046
671.27643	4052
671.31244	3987
671.34845	3996
671.38446	3981
671.42047	3968
671.45648	3965
671.49255	3929
671.52856	3983
671.56458	3921
671.60059	3891
671.6366	3985
671.67261	3948
671.70862	3872
671.74463	3923
671.78064	3894
671.81665	3929
671.85266	3856
671.88867	3894
671.92468	3868
671.96069	3837
671.9967	3851
672.03265	3831
672.06866	3808
672.10468	3737
672.14069	3737
672.1767	3723
672.21271	3694
672.24866	3647
672.28467	3671
672.32068	3719
672.35669	3631
672.39264	3632
672.42865	3633
672.46466	3657
672.50061	3595
672.53662	3562
672.57263	3594
672.60858	3605
672.64459	3535
672.68054	3531
672.71655	3532
672.7525	3546
672.78851	3538
672.82446	3555
672.86047	3557
672.89642	3552
672.93243	3531
672.96838	3525
673.00439	3552
