665.42755	2203
665.46375	2221
665.49994	2198
665.53607	2225
665.57227	2228
665.60846	2205
665.64465	2220
665.68079	2218
665.71698	2237
665.75317	2241
665.78931	2257
665.8255	2267
665.86169	2285
665.89783	2287
665.93402	2262
665.97021	2303
666.00635	2285
666.04254	2276
666.07867	2273
666.11487	2306
666.151	2304
666.18719	2326
666.22333	2326
666.25952	2319
666.29565	2307
666.33185	2345
666.36798	2336
666.40411	2390
666.44031	2406
666.47644	2377
666.51257	2385
666.54877	2397
666.5849	2426
666.62103	2456
666.65723	2417
666.69336	2449
666.72949	2491
666.76569	2468
666.80182	2527
666.83795	2492
666.87408	2568
666.91022	2540
666.94641	2540
666.98254	2608
667.01868	2580
667.05481	2579
667.09094	2602
667.12708	2597
667.16321	2651
667.19934	2661
667.23547	2652
667.27161	2703
667.30774	2684
667.34387	2694
667.38	2717
667.41614	2716
667.45227	2733
667.4884	2779
667.52454	2763
667.56067	2792
667.5968	2800
667.63293	2801
667.66901	2767
667.70514	2792
667.74127	2833
667.7774	2811
667.81354	2874
667.84961	2843
667.88574	2882
667.92188	2935
667.95801	2928
667.99408	2918
668.03021	2953
668.06635	2973
668.10242	2996
668.13855	3014
668.17468	3029
668.21075	3024
668.24689	3095
668.28296	3075
668.31909	3082
668.35516	3085
668.3913	3106
668.42743	3035
668.4635	3148
668.49957	3163
668.53571	3156
668.57178	3145
668.60791	3163
668.64398	3188
668.68011	3222
668.71619	3235
668.75226	3176
668.78839	3231
668.82446	3291
668.86053	3278
668.89667	3326
668.93274	3265
668.96881	3278
669.00488	3283
669.04102	3289
669.07709	3311
669.11316	3316
669.14923	3393
669.1853	3287
669.22144	3365
669.25751	3365
669.29358	3375
669.32965	3350
669.36572	3329
669.40179	3344
669.43787	3376
669.47394	3397
669.51001	3398
669.54608	3360
669.58215	3383
669.61823	3391
669.6543	3387
669.69037	3403
669.72644	3371
669.76251	3356
669.79858	3405
669.83466	3401
669.87073	3426
669.9068	3427
669.94281	3417
669.97888	3412
670.01495	3449
670.05103	3439
670.08704	3448
670.12311	3414
670.15918	3455
670.19525	3374
670.23126	3386
670.26733	3383
670.30341	3411
670.33942	3430
670.37549	3377
670.41156	3437
670.44757	3400
670.48364	3364
670.51965	3373
670.55573	3393
670.59174	3407
670.62781	3344
670.66382	3346
670.69989	3302
670.7359	3325
670.77197	3360
670.80798	3367
670.84406	3282
670.88007	3297
670.91614	3318
670.95215	3262
670.98816	3288
671.02423	3274
671.06024	3218
671.09625	3236
671.13232	3221
671.16833	3209
671.20435	3161
671.24036	3160
671.27643	3114
671.31244	3160
671.34845	3123
671.38446	3139
671.42047	3088
671.45648	3098
671.49255	3090
671.52856	3125
671.56458	3098
671.60059	3107
671.6366	3081
671.67261	3078
671.70862	3116
671.74463	3102
671.78064	3037
671.81665	3070
671.85266	3022
671.88867	3036
671.92468	3029
671.96069	3016
671.9967	3010
672.03265	2970
672.06866	3017
672.10468	3008
672.14069	2951
672.1767	2993
672.21271	2956
672.24866	2897
672.28467	2925
672.32068	2911
672.35669	2934
672.39264	2929
672.42865	2844
672.46466	2893
672.50061	2867
672.53662	2855
672.57263	2824
672.60858	2802
672.64459	2820
672.68054	2828
672.71655	2816
672.7525	2848
672.78851	2819
672.82446	2820
672.86047	2818
672.89642	2837
672.93243	2816
672.96838	2804
673.00439	2780
673.04034	2780
673.07635	2800
673.1123	2829
673.14825	2810
673.18427	2816
673.22021	2806
673.25616	2812
673.29218	2842
673.32813	2789
673.36407	2829
673.40002	2843
673.43604	2846
673.47198	2877
673.50793	2845
673.54388	2828
673.57983	2818
673.61578	2838
673.65173	2875
673.68774	2874
673.72369	2853
673.75964	2811
673.79559	2858
673.83154	2818
673.86749	2880
673.90344	2919
673.93939	2857
673.97534	2860
674.01129	2856
674.04724	2910
674.08319	2886
674.11914	2884
674.15503	2870
674.19098	2923
674.22693	2904
674.26288	2915
674.29883	2942
674.33478	2907
674.37067	2940
674.40662	2893
674.44257	2875
674.47852	2904
674.5144	2976
674.55035	2947
674.5863	2950
674.62219	2927
674.65814	2941
674.69409	2972
674.72998	2981
674.76593	2973
674.80182	2984
674.83777	2989
674.87372	2957
674.90961	2977
674.94556	2997
674.98145	2980
675.0174	3041
675.05328	3061
675.08917	3070
675.12512	3087
675.16101	3013
675.19696	3061
675.23285	3096
675.26874	3073
675.30469	3084
675.34058	3130
675.37646	3102
675.41241	3123
675.4483	3098
675.48419	3056
675.52008	3120
675.55603	3029
675.59192	3093
675.62781	3065
675.6637	3069
675.69958	3030
675.73553	3064
675.77142	3070
675.80731	3046
675.8432	3047
675.87909	3051
675.91498	3091
675.95087	3051
675.98676	3008
676.02264	3025
676.05853	2979
676.09442	2997
676.13031	2979
676.1662	2962
676.20209	2988
676.23798	2937
676.27386	2980
676.30969	3001
676.34558	2980
676.38147	3018
676.41736	2960
676.45325	2947
676.48907	2967
676.52496	2959
676.56085	3007
676.59674	2995
676.63257	3032
676.66846	2974
676.70435	2993
676.74017	2935
676.77606	2967
676.81195	2965
676.84778	2942
676.88367	2935
676.91949	2954
676.95538	2932
676.99121	2923
677.0271	2930
677.06293	2871
677.09882	2913
677.13464	2857
677.17053	2878
677.20636	2853
677.24225	2823
677.27808	2810
677.3139	2764
677.34979	2764
677.38562	2742
677.42145	2806
677.45734	2718
677.49316	2739
677.52899	2707
677.56488	2748
677.60071	2696
677.63654	2654
677.67236	2688
677.70819	2701
677.74408	2685
677.77991	2648
677.81573	2652
677.85156	2643
677.88739	2659
677.92322	2622
677.95905	2661
677.99487	2642
678.0307	2590
678.06653	2573
678.10236	2630
678.13818	2592
678.17401	2589
678.20984	2554
678.24567	2575
678.28149	2538
678.31732	2565
678.35315	2575
678.38898	2593
678.42474	2595
678.46057	2565
678.4964	2529
678.53223	2533
678.56805	2576
678.60382	2583
678.63965	2559
678.67548	2583
678.71124	2569
678.74707	2558
678.7829	2583
678.81866	2576
678.85449	2561
678.89032	2559
678.92609	2570
678.96191	2549
678.99768	2583
679.03351	2563
679.06927	2597
679.1051	2560
679.14087	2597
679.1767	2634
679.21246	2613
679.24829	2609
679.28406	2603
679.31982	2606
679.35565	2578
679.39142	2612
679.42719	2618
679.46301	2591
679.49878	2607
679.53455	2612
679.57037	2636
679.60614	2648
679.64191	2621
679.67767	2680
679.7135	2660
679.74927	2630
679.78503	2577
679.8208	2655
679.85657	2672
679.89233	2684
679.9281	2693
679.96387	2707
679.99963	2687
680.03546	2674
680.07123	2728
680.10699	2661
680.14276	2675
680.17847	2674
680.21423	2688
680.25	2661
680.28577	2635
680.32153	2659
680.3573	2679
680.39307	2680
680.42883	2648
680.4646	2625
680.50031	2595
680.53607	2570
680.57184	2610
680.6076	2614
680.64331	2587
680.67908	2610
680.71484	2561
680.75055	2572
680.78632	2582
680.82208	2564
680.85779	2568
680.89355	2583
680.92932	2563
680.96503	2575
681.00079	2573
681.0365	2586
681.07227	2585
681.10797	2554
681.14374	2584
681.17944	2608
681.21521	2562
681.25092	2540
681.28662	2593
681.32239	2599
681.35809	2609
681.39386	2614
681.42957	2558
681.46527	2600
681.50104	2620
681.53674	2601
681.57245	2596
681.60815	2554
681.64392	2626
681.67963	2615
681.71533	2643
681.75104	2641
681.78674	2628
681.82245	2616
681.85822	2618
681.89392	2649
681.92963	2619
681.96533	2659
682.00104	2631
682.03674	2587
682.07245	2615
682.10815	2644
682.14386	2618
682.17957	2594
682.21527	2625
682.25098	2624
682.28668	2660
682.32233	2632
682.35803	2653
682.39374	2610
682.42944	2607
682.46515	2587
682.50085	2557
682.5365	2590
682.5722	2599
682.60791	2564
682.64362	2560
682.67926	2577
682.71497	2570
682.75067	2535
682.78632	2574
682.82202	2526
682.85773	2515
682.89337	2516
682.92908	2499
682.96472	2524
683.00043	2493
683.03607	2478
683.07178	2503
683.10742	2475
683.14313	2449
683.17877	2493
683.21448	2523
683.25012	2462
683.28577	2480
683.32147	2475
683.35712	2491
683.39276	2457
683.42847	2479
683.46411	2445
683.49976	2444
683.53546	2444
683.57111	2430
683.60675	2480
683.6424	2468
683.6781	2456
683.71375	2469
683.74939	2462
683.78503	2415
683.82068	2442
683.85632	2452
683.89197	2447
683.92761	2450
683.96326	2415
683.9989	2428
684.03455	2399
684.07019	2391
684.10583	2382
684.14148	2398
684.17712	2410
684.21277	2380
684.24841	2351
684.28406	2380
684.3197	2389
684.35535	2376
684.39093	2365
684.42657	2348
684.46222	2343
684.49786	2358
684.53351	2342
684.56909	2326
684.60474	2329
684.64038	2341
684.67596	2300
684.71161	2321
684.74725	2279
684.78284	2275
684.81848	2279
684.85406	2294
684.88971	2297
684.92535	2317
684.96094	2253
684.99658	2289
685.03217	2227
685.06781	2256
685.10339	2256
685.13898	2253
685.17462	2261
685.21021	2271
685.24585	2257
685.28143	2223
685.31702	2276
685.35266	2265
685.38824	2240
685.42383	2244
685.45941	2232
685.49506	2206
685.53064	2199
685.56622	2205
685.60181	2219
685.63739	2241
685.67303	2193
685.70862	2214
685.7442	2221
685.77979	2198
685.81537	2218
685.85095	2173
685.88654	2213
685.92212	2196
685.9577	2205
685.99329	2199
686.02887	2176
686.06445	2219
686.10004	2189
686.13562	2189
686.1712	2174
686.20679	2189
686.24231	2201
686.27789	2176
686.31348	2203
686.34906	2188
686.38464	2190
686.42017	2220
686.45575	2219
686.49133	2204
686.52692	2244
686.56244	2220
686.59802	2218
686.63361	2172
686.66913	2216
686.70471	2227
686.74023	2215
686.77582	2213
686.8114	2240
686.84692	2225
686.88251	2241
686.91803	2242
686.95361	2233
686.98914	2274
687.02466	2225
687.06024	2241
687.09576	2256
687.13135	2273
