665.42755	2245
665.46375	2266
665.49994	2267
665.53607	2276
665.57227	2217
665.60846	2250
665.64465	2264
665.68079	2281
665.71698	2301
665.75317	2331
665.78931	2296
665.8255	2300
665.86169	2338
665.89783	2336
665.93402	2355
665.97021	2310
666.00635	2362
666.04254	2377
666.07867	2352
666.11487	2370
666.151	2403
666.18719	2364
666.22333	2401
666.25952	2382
666.29565	2378
666.33185	2450
666.36798	2408
666.40411	2437
666.44031	2451
666.47644	2473
666.51257	2492
666.54877	2494
666.5849	2499
666.62103	2516
666.65723	2516
666.69336	2553
666.72949	2562
666.76569	2558
666.80182	2554
666.83795	2568
666.87408	2603
666.91022	2637
666.94641	2632
666.98254	2615
667.01868	2636
667.05481	2699
667.09094	2674
667.12708	2676
667.16321	2707
667.19934	2716
667.23547	2700
667.27161	2765
667.30774	2733
667.34387	2750
667.38	2798
667.41614	2773
667.45227	2819
667.4884	2844
667.52454	2877
667.56067	2843
667.5968	2889
667.63293	2873
667.66901	2897
667.70514	2902
667.74127	2952
667.7774	2968
667.81354	2924
667.84961	2957
667.88574	2957
667.92188	2963
667.95801	3019
667.99408	3052
668.03021	3061
668.06635	3075
668.10242	3086
668.13855	3090
668.17468	3108
668.21075	3153
668.24689	3128
668.28296	3150
668.31909	3162
668.35516	3188
668.3913	3176
668.42743	3204
668.4635	3189
668.49957	3221
668.53571	3243
668.57178	3274
668.60791	3215
668.64398	3293
668.68011	3272
668.71619	3304
668.75226	3309
668.78839	3314
668.82446	3322
668.86053	3309
668.89667	3320
668.93274	3394
668.96881	3413
669.00488	3402
669.04102	3410
669.07709	3431
669.11316	3423
669.14923	3410
669.1853	3450
669.22144	3443
669.25751	3420
669.29358	3403
669.32965	3462
669.36572	3488
669.40179	3443
669.43787	3416
669.47394	3441
669.51001	3456
669.54608	3436
669.58215	3479
669.61823	3487
669.6543	3506
669.69037	3502
669.72644	3450
669.76251	3461
669.79858	3546
669.83466	3518
669.87073	3473
669.9068	3501
669.94281	3493
669.97888	3537
670.01495	3505
670.05103	3468
670.08704	3491
670.12311	3495
670.15918	3534
670.19525	3528
670.23126	3518
670.26733	3562
670.30341	3502
