665.42755	2806
665.46375	2789
665.49994	2802
665.53607	2829
665.57227	2843
665.60846	2852
665.64465	2845
665.68079	2859
665.71698	2906
665.75317	2871
665.78931	2898
665.8255	2915
665.86169	2985
665.89783	2917
665.93402	2907
665.97021	2978
666.00635	2984
666.04254	2948
666.07867	2961
666.11487	2994
666.151	3034
666.18719	3056
666.22333	3028
666.25952	3095
666.29565	3075
666.33185	3105
666.36798	3093
666.40411	3096
666.44031	3172
666.47644	3161
666.51257	3137
666.54877	3176
666.5849	3235
666.62103	3197
666.65723	3232
666.69336	3282
666.72949	3330
666.76569	3293
666.80182	3353
666.83795	3382
666.87408	3362
666.91022	3390
666.94641	3403
666.98254	3477
667.01868	3469
667.05481	3502
667.09094	3496
667.12708	3507
667.16321	3527
667.19934	3503
667.23547	3545
667.27161	3584
667.30774	3589
667.34387	3598
667.38	3586
667.41614	3636
667.45227	3655
667.4884	3664
667.52454	3744
667.56067	3684
667.5968	3743
667.63293	3766
667.66901	3846
667.70514	3831
667.74127	3827
667.7774	3922
667.81354	3900
667.84961	3959
667.88574	3986
667.92188	3960
667.95801	3995
667.99408	4023
668.03021	4021
668.06635	4088
668.10242	4108
668.13855	4119
668.17468	4191
668.21075	4242
668.24689	4189
668.28296	4203
668.31909	4256
668.35516	4244
668.3913	4244
668.42743	4268
668.4635	4277
668.49957	4319
668.53571	4308
668.57178	4410
668.60791	4419
668.64398	4408
668.68011	4337
668.71619	4468
668.75226	4411
668.78839	4442
668.82446	4443
668.86053	4449
668.89667	4492
668.93274	4476
668.96881	4512
669.00488	4464
669.04102	4565
669.07709	4502
669.11316	4535
669.14923	4507
669.1853	4548
669.22144	4571
669.25751	4610
669.29358	4564
669.32965	4521
669.36572	4532
669.40179	4479
669.43787	4539
669.47394	4598
669.51001	4605
669.54608	4550
669.58215	4542
669.61823	4572
669.6543	4542
669.69037	4582
669.72644	4582
669.76251	4644
669.79858	4602
669.83466	4610
669.87073	4628
669.9068	4589
669.94281	4534
669.97888	4677
670.01495	4557
670.05103	4625
